Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Month,Month No,Month Date,Registrations,Reported Total,Calculated Total,Total Variance,Total Check
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Apr,4,2026-04-01,1,24,24,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,May,5,2026-05-01,0,24,24,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Jun,6,2026-06-01,0,24,24,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Jan,1,2026-01-01,42,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Feb,2,2026-02-01,18,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Mar,3,2026-03-01,3,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Apr,4,2026-04-01,2,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,May,5,2026-05-01,1,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Jun,6,2026-06-01,0,66,66,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Jan,1,2026-01-01,127,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Feb,2,2026-02-01,57,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Mar,3,2026-03-01,93,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Apr,4,2026-04-01,25,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,May,5,2026-05-01,1,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Jun,6,2026-06-01,0,303,303,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Jan,1,2026-01-01,44,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Feb,2,2026-02-01,26,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Mar,3,2026-03-01,22,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Apr,4,2026-04-01,0,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,May,5,2026-05-01,0,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Jun,6,2026-06-01,0,92,92,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,Mar,3,2026-03-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,May,5,2026-05-01,1,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,VOLVO AUTO INDIA PVT LTD,VOLVO,Petrol,Jun,6,2026-06-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Jan,1,2026-01-01,2,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Feb,2,2026-02-01,1,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Mar,3,2026-03-01,1,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Apr,4,2026-04-01,0,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,May,5,2026-05-01,0,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Jun,6,2026-06-01,0,4,4,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Jan,1,2026-01-01,16,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Feb,2,2026-02-01,4,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Mar,3,2026-03-01,13,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Apr,4,2026-04-01,1,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,May,5,2026-05-01,1,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Jun,6,2026-06-01,0,35,35,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,Mar,3,2026-03-01,1,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,May,5,2026-05-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Petrol,Jun,6,2026-06-01,0,1,1,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Jan,1,2026-01-01,11,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Feb,2,2026-02-01,3,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Mar,3,2026-03-01,0,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Apr,4,2026-04-01,0,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,May,5,2026-05-01,0,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Jun,6,2026-06-01,0,14,14,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,Jan,1,2026-01-01,1,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,Feb,2,2026-02-01,3,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,Mar,3,2026-03-01,1,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,Apr,4,2026-04-01,2,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,May,5,2026-05-01,9,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Petrol,Jun,6,2026-06-01,0,16,16,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,Jan,1,2026-01-01,38,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,Feb,2,2026-02-01,11,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,Mar,3,2026-03-01,5,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,Apr,4,2026-04-01,2,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,May,5,2026-05-01,0,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Petrol,Jun,6,2026-06-01,0,56,56,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,Jan,1,2026-01-01,0,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,Feb,2,2026-02-01,1,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,Mar,3,2026-03-01,1,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,Apr,4,2026-04-01,1,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,May,5,2026-05-01,2,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,NISSAN MOTOR INDIA PVT LTD,NISSAN,Petrol,Jun,6,2026-06-01,0,5,5,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Jan,1,2026-01-01,2,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Feb,2,2026-02-01,1,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Mar,3,2026-03-01,0,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Apr,4,2026-04-01,0,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,May,5,2026-05-01,0,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,RENAULT NISSAN AUTOMOTIVE INDIA PRIVATE LIMITED,RENAULT NISSAN,Petrol,Jun,6,2026-06-01,0,3,3,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Jan,1,2026-01-01,5,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Feb,2,2026-02-01,1,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Mar,3,2026-03-01,0,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Apr,4,2026-04-01,0,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,May,5,2026-05-01,0,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SKODA AUTO VOLKSWAGEN,Petrol,Jun,6,2026-06-01,0,6,6,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Jan,1,2026-01-01,30,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Feb,2,2026-02-01,7,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Mar,3,2026-03-01,24,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Apr,4,2026-04-01,3,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,May,5,2026-05-01,0,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Petrol,Jun,6,2026-06-01,0,64,64,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Jan,1,2026-01-01,6,9,9,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Feb,2,2026-02-01,2,9,9,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Mar,3,2026-03-01,0,9,9,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Apr,4,2026-04-01,1,9,9,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,May,5,2026-05-01,0,9,9,0,OK
UNIT OFFICE MIRYALAGUDA - TG305( 27-FEB-2026 ).xlsx,UNIT OFFICE MIRYALAGUDA,TG305,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Petrol,Jun,6,2026-06-01,0,9,9,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Mar,3,2026-03-01,1,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,May,5,2026-05-01,0,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HONDA CARS INDIA LTD,HONDA CARS,Petrol,Jun,6,2026-06-01,0,1,1,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Jan,1,2026-01-01,7,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Feb,2,2026-02-01,8,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Mar,3,2026-03-01,8,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Apr,4,2026-04-01,2,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,May,5,2026-05-01,0,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Petrol,Jun,6,2026-06-01,0,25,25,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Jan,1,2026-01-01,2,4,4,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Feb,2,2026-02-01,2,4,4,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Mar,3,2026-03-01,0,4,4,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Apr,4,2026-04-01,0,4,4,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,May,5,2026-05-01,0,4,4,0,OK
UNIT OFFICE PARGI - TG134( 27-FEB-2026 ).xlsx,UNIT OFFICE PARGI,TG134,KIA INDIA PRIVATE LIMITED,KIA,Petrol,Jun,6,2026-06-01,0,4,4,0,OK
